-19.5  300.0  437.45946
-19.5  500.0  437.45946
-19.5  700.0  437.45946
-19.5  900.0  437.45946
-19.5  1100.0  437.45946
-19.5  1300.0  437.45946
-19.5  1500.0  437.45946
-19.5  1700.0  437.45946
-19.5  1900.0  437.45946
-19.5  2100.0  437.45946
-19.5  2300.0  437.45946
-19.5  2500.0  437.45946
-19.5  2700.0  77.462277
-19.5  2900.0  4.2333696
-19.5  3100.0  0.99121401
-19.5  3300.0  0.17194129
-19.5  3500.0  0.1586213
-19.5  3700.0  0.176462
-19.5  3900.0  0.18027794
-19.5  4100.0  0.64305431
-19.5  4300.0  5.6293513
-19.5  4500.0  0.84449891
-19.5  4700.0  0.25995432
-19.5  4900.0  0.10226274
-19.5  5100.0  0.085750601
-19.5  5300.0  0.048605955
-19.5  5500.0  0.058635714
-19.5  5700.0  0.057747225
-19.5  5900.0  0.0516967
-19.5  6100.0  0.052836531
-19.5  6300.0  0.057950794
-19.5  6500.0  0.049734545
-19.5  6700.0  0.05262746
-19.5  6900.0  0.067049136
-19.5  7100.0  0.076658435
-19.5  7300.0  0.10795935
-19.5  7500.0  0.60560218
-19.5  7700.0  50.192553
-19.5  7900.0  1.1177917
-19.5  8100.0  0.61612405
-19.5  8300.0  99.30696
-19.5  8500.0  0.29721172
-19.5  8700.0  0.2722906
-19.5  8900.0  0.2722906
-19.5  9100.0  0.2722906
-19.5  9300.0  0.2722906
-19.5  9500.0  0.2722906
-19.5  9700.0  0.2722906
-19.5  9900.0  0.2722906
-19.5  10100.0  0.2722906
-19.5  10300.0  0.2722906
-19.5  10500.0  0.2722906
-19.5  10700.0  0.2722906
-19.5  10900.0  0.2722906
-19.5  11100.0  0.2722906
-19.5  11300.0  0.2722906
-19.5  11500.0  0.2722906
-19.5  11700.0  0.2722906
-19.5  11900.0  0.2722906
-19.5  12100.0  0.2722906
-19.5  12300.0  0.2722906
-19.5  12500.0  0.2722906
-19.5  12700.0  0.2722906
-19.5  12900.0  0.2722906
-19.5  13100.0  0.2722906
-19.5  13300.0  0.2722906
-19.5  13500.0  0.2722906
-19.5  13700.0  0.2722906
-19.5  13900.0  0.2722906
-19.5  14100.0  0.2722906
-19.5  14300.0  0.2722906
-19.5  14500.0  0.2722906
-19.5  14700.0  0.2722906
-19.5  14900.0  0.2722906
-19.5  15100.0  0.2722906
-19.5  15300.0  0.2722906
-19.5  15500.0  0.2722906
-19.5  15700.0  0.2722906
-19.5  15900.0  0.2722906
-19.5  16100.0  0.2722906
-19.5  16300.0  0.2722906
-19.5  16500.0  0.2722906
-19.5  16700.0  0.2722906
-19.5  16900.0  0.2722906
-19.5  17100.0  0.2722906
-19.5  17300.0  0.2722906
-19.5  17500.0  0.2722906
-19.5  17700.0  0.2722906
-19.5  17900.0  0.2722906
-19.5  18100.0  0.2722906
-19.5  18300.0  0.2722906
-19.5  18500.0  0.2722906
-19.5  18700.0  0.2722906
-19.5  18900.0  0.2722906
-19.5  19100.0  0.2722906
-19.5  19300.0  0.2722906
-19.5  19500.0  0.2722906
-19.5  19700.0  0.2722906
-19.5  19900.0  0.2722906
-19.5  20100.0  0.2722906
-19.5  20300.0  0.2722906
-19.5  20500.0  0.2722906
-19.5  20700.0  0.2722906
-19.5  20900.0  0.2722906
-19.5  21100.0  0.2722906
-19.5  21300.0  0.2722906
-19.5  21500.0  0.2722906
-19.5  21700.0  0.2722906
-19.5  21900.0  0.2722906
-19.5  22100.0  0.2722906
-18.5  300.0  437.45946
